"TABLE_NAME","CONSTRAINT_NAME","TABLE_NAME_REF","FKCOLUMNNAME","HASINDEX","WEIGHT"
"MP2167","FK_MP2167_MP2151","MP2151","MP2151_STANDARD_PRESC_ITEM_ID","Y","64"
"MP2168","FK_MP2168_MP2151","MP2151","MP2151_STANDARD_PRESC_ITEM_ID","Y","64"
"MP2173","FK_MP2173_MP2120","MP2120","MP2120_DIET_ID","Y","64"
"MP2173","FK_MP2173_MP2163","MP2163","MP2163_STD_DIET_PRESC_ID","Y","64"
"MP2174","FK_MP2174_MP2151","MP2151","MP2151_STANDARD_PRESC_ITEM_ID","Y","64"
"MP2175","FK_MP2175_MP2151","MP2151","MP2151_STANDARD_PRESC_ITEM_ID","Y","64"
"MP2176","FK_MP2176_MP2101","MP2101","MP2101_GAS_ID","Y","64"
"MP2177","FK_MP2177_MP2163","MP2163","MP2163_STD_DIET_PRESC_ID","Y","64"
"MP2178","FK_MP2178_MP2118","MP2118","MP2118_ORAL_DIET_TYPE_ID","Y","64"
"MP2178","FK_MP2178_MP2163","MP2163","MP2163_STD_DIET_PRESC_ID","Y","64"
"MP2179","FK_MP2179_MP2130","MP2130","MP2130_ENTERAL_DIET_THROUGH_ID","Y","64"
"MP2179","FK_MP2179_MP2163","MP2163","MP2163_STD_DIET_PRESC_ID","Y","64"
"MP2180","FK_MP2180_MP2132","MP2132","MP2132_PN_CATHETER_TYPE_ID","Y","64"
"MP2180","FK_MP2180_MP2163","MP2163","MP2163_STD_DIET_PRESC_ID","Y","64"
"MP2183","FK_MP2183_MP2108","MP2108","MP2108_GLUCOSE_TEST_STRIPS_ID","Y","64"
"MP2185","FK_MP2185_MP2096","MP2096","MP2096_DOSAGE_COMPLEMENT_ID","Y","64"
"MP2189","FK_MP2189_MP2126","MP2126","MP2126_MANIP_DIET_FORM_ID","Y","64"
"MP2189","FK_MP2189_MP2128","MP2128","MP2128_MANIP_DIET_STANDARD_ID","Y","64"
"MP2190","FK_MP2190_MP2127","MP2127","MP2127_MANIP_DIET_COMPONENT_ID","Y","64"
"MP2191","FK_MP2191_MP2058","MP2058","MP2058_NEEDED_CONDITION_ID","Y","2048"
"MP2191","FK_MP2191_MP2151","MP2151","MP2151_STANDARD_PRESC_ITEM_ID","Y","64"
"MP2194","FK_MP2194_MP2131","MP2131","MP2131_PN_INDICATION_ID","Y","64"
"MP2195","FK_MP2195_MP2061","MP2061","MP2061_PROFESSIONAL_GROUP_ID","Y","64"
"MP2196","FK_MP2196_MP2055","MP2055","MP2055_UNIT_ID","Y","64"
"MP2200","FK_MP2200_MP2199","MP2199","MP2199_FILE_ID","Y","9216"
"MP2202","FK_MP2202_MP2055","MP2055","MP2055_UNIT_ID","N","64"
"MP2202","FK_MP2202_MP2091","MP2091","MP2091_TAB_ID","N","64"
"MP2204","FK_MP2204_MP2145","MP2145","MP2145_ALLERGY_ID","Y","64"
"MP2205","FK_MP2205_MP2003","MP2003","MP2003_RELEASE_ID","Y","12288"
"MP2205","FK_MP2205_MP2006","MP2006","MP2006_MEDICATION_ID","Y","7168"
"MP2205","FK_MP2205_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2206","FK_MP2206_MP2026","MP2026","MP2026_SOLUTION_ITEM_ID","Y","384"
"MP2206","FK_MP2206_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2207","FK_MP2207_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2207","FK_MP2207_MP2093","MP2093","MP2093_HYPOGLYCEMIA_ID","Y","192"
"MP2208","FK_MP2208_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2208","FK_MP2208_MP2094","MP2094","MP2094_HYPERGLYCEMIA_ID","Y","256"
"MP2209","FK_MP2209_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2209","FK_MP2209_MP2092","MP2092","MP2092_INSULIN_FIXED_ID","Y","64"
"MP2210","FK_MP2210_MP2020","MP2020","MP2020_INHALATION_ITEM_ID","Y","512"
"MP2210","FK_MP2210_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2211","FK_MP2211_MP2148","MP2148","MP2148_MODEL_GROUP_ID","Y","64"
"MP2212","FK_MP2212_MP2148","MP2148","MP2148_MODEL_GROUP_ID","Y","64"
"MP2213","FK_MP2213_MP2148","MP2148","MP2148_MODEL_GROUP_ID","Y","64"
"MP2214","FK_MP2214_MP2055","MP2055","MP2055_UNIT_ID","Y","64"
"MP2215","FK_MP2215_MP2014","MP2014","MP2014_EXAM_ID","Y","64"
"MP2215","FK_MP2215_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2217","FK_MP2217_MP2006","MP2006","MP2006_MEDICATION_ID","Y","7168"
"MP2218","FK_MP2218_MP2020","MP2020","MP2020_INHALATION_ITEM_ID","Y","512"
"MP2219","FK_MP2219_MP2026","MP2026","MP2026_SOLUTION_ITEM_ID","Y","384"
"MP2220","FK_MP2220_MP2093","MP2093","MP2093_HYPOGLYCEMIA_ID","Y","192"
"MP2221","FK_MP2221_MP2092","MP2092","MP2092_INSULIN_FIXED_ID","Y","64"
"MP2222","FK_MP2222_MP2094","MP2094","MP2094_HYPERGLYCEMIA_ID","Y","256"
"MP2223","FK_MP2223_MP2034","MP2034","MP2034_JUSTIFICATION_ITEM_ID","Y","64"
"MP2225","FK_MP2225_MP2224","MP2224","MP2224_SALI_DILUTION_ID","Y","64"
"MP2226","FK_MP2226_MP2225","MP2225","MP2225_SALINIZATION_ID","Y","704"
"MP2227","FK_MP2227_MP2225","MP2225","MP2225_SALINIZATION_ID","Y","704"
"MP2228","FK_MP2228_MP2224","MP2224","MP2224_SALI_DILUTION_ID","Y","64"
"MP2229","FK_MP2229_MP2224","MP2224","MP2224_SALI_DILUTION_ID","Y","64"
"MP2230","FK_MP2230_MP2226","MP2226","MP2226_SALI_ITEM_GROUP_ID","Y","64"
"MP2233","FK_MP2233_MP2200","MP2200","MP2200_REPORT_ID","Y","4096"
"MP2238","FK_MP2238_MP2200","MP2200","MP2200_REPORT_ID","Y","4096"
"MP2238","FK_MP2238_MP2238","MP2238","MP2238_PARENT_ID","Y","1024"
"MP2239","FK_MP2239_MP2200","MP2200","MP2200_REPORT_ID","Y","4096"
"MP2239","FK_MP2239_MP2239","MP2239","MP2239_PARENT_ID","Y","256"
"MP2240","FK_MP2240_MP2200","MP2200","MP2200_REPORT_ID","Y","4096"
"MP2240","FK_MP2240_MP2240","MP2240","MP2240_PARENT_ID","Y","64"
"MP2242","FK_MP2242_MP2055","MP2055","MP2055_UNIT_ID","Y","64"
"MP2242","FK_MP2242_MP2073","MP2073","MP2073_PANEL_ID","Y","64"
"MP2243","FK_MP2243_MP2055","MP2055","MP2055_DISCHARGE_UNIT_ID","Y","64"
"MP2243","FK_MP2243_MP2104","MP2104","MP2104_STATUS_PATIENT_ID","Y","64"
"MP2244","FK_MP2244_ADM138","ADM138","ADM138_EXAM_ID","Y","576"
"MP2244","FK_MP2244_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MP2246","FK_MP2246_MP2055","MP2055","MP2055_UNIT_ID","Y","64"
"MP2246","FK_MP2246_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MP2249","FK_MP2249_MP2248","MP2248","MP2248_RESCHEDULE_REASON_ID","Y","64"
"MP2249","FK_MP2249_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MP2250","FK_MP2250_MP2004","MP2004","MP2004_PRESCRIPTION_ITEM_ID","N","81920"
"MPR001","FK_MPR001_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"MPR001","FK_MPR001_EIR001","EIR001","EIR001_MPI","Y","524288"
"MPR001","FK_MPR001_ER040","ER040","ER040_ADMISSION_ID","Y","90112"
"MPR001","FK_MPR001_MPR001","MPR001","MPR001_MAIN_PRESCRIPTION_ID","Y","64"
"MPR001","FK_MPR001_MPR901","MPR901","MPR901_PRESCRIPTION_CHANGE_ID","Y","64"
"MPR001","FK_MPR001_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR001","FK_MPR001_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MPR002","FK_MPR002_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR002","FK_MPR002_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"MPR002","FK_MPR002_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR002","FK_MPR002_MPR002","MPR002","MPR002_MAIN_PRESC_MED_ID","Y","64"
"MPR002","FK_MPR002_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR002","FK_MPR002_PHA002","PHA002","PHA002_GENERIC_NAME_ID","Y","128"
"MPR002","FK_MPR002_PHA008","PHA008","PHA008_ADMINISTRATION_TYPE_ID","Y","64"
"MPR002","FK_MPR002_PHA009","PHA009","PHA009_MEDICATION_ADM_TYPE_ID","Y","256"
"MPR002","FK_MPR002_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR002","FK_MPR002_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR002","FK_MPR002_SYS009_2","SYS009","MPR002_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR003","FK_MPR003_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"MPR003","FK_MPR003_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"MPR003","FK_MPR003_MPR010","MPR010","MPR010_PRESCRIPT_DIET_ID","Y","64"
"MPR003","FK_MPR003_MPR014","MPR014","MPR014_PRESCRIPT_CARE_ID","Y","64"
"MPR003","FK_MPR003_MPR017","MPR017","MPR017_SOLUTION_ITEM_ID","Y","64"
"MPR003","FK_MPR003_MPR018","MPR018","MPR018_PRESCRIPT_VENT_ID","Y","64"
"MPR003","FK_MPR003_MPR020","MPR020","MPR020_PRESCRIPT_MONITORING_ID","Y","64"
"MPR003","FK_MPR003_MPR022","MPR022","MPR022_PRESCRIPT_CONTROL_ID","Y","64"
"MPR003","FK_MPR003_MPR024","MPR024","MPR024_PRESCRIPT_VITAL_SIGN_ID","Y","64"
"MPR003","FK_MPR003_MPR035","MPR035","MPR035_PRESCRIPT_EXAM_ID","Y","64"
"MPR003","FK_MPR003_MPR077","MPR077","MPR077_PRESCRIPT_INSULIN_ID","Y","64"
"MPR003","FK_MPR003_MPR083","MPR083","MPR083_PRESCRIPT_CPT_ID","Y","64"
"MPR003","FK_MPR003_MPR091","MPR091","MPR091_PRESCRIPT_NURSING_ID","Y","64"
"MPR003","FK_MPR003_MPR094","MPR094","MPR094_SCHEDULE_ITEM_ID","Y","64"
"MPR003","FK_MPR003_MPR102","MPR102","MPR102_PRESC_BLOODCOMP_ID","Y","64"
"MPR004","FK_MPR004_MPR002_1","MPR002","MPR002_ORIGINAL_MEDICATION_ID","Y","64"
"MPR004","FK_MPR004_MPR002_2","MPR002","MPR002_NEW_MEDICATION_ID","Y","64"
"MPR004","FK_MPR004_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MPR009","FK_MPR009_EMR016","EMR016","EMR016_PATIENT_SOLUTION_ID","Y","64"
"MPR009","FK_MPR009_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"MPR010","FK_MPR010_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR010","FK_MPR010_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR010","FK_MPR010_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR010","FK_MPR010_MPR922","MPR922","MPR922_DIET_ID","Y","64"
"MPR010","FK_MPR010_MPR940","MPR940","MPR940_PRESCRIPT_DIET_GROUP_ID","Y","64"
"MPR010","FK_MPR010_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR010","FK_MPR010_SYS009_2","SYS009","MPR010_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR011","FK_MPR011_EMR011","EMR011","EMR011_PATIENT_DIET_ID","Y","64"
"MPR011","FK_MPR011_MPR010","MPR010","MPR010_PRESCRIPT_DIET_ID","Y","64"
"MPR012","FK_MPR012_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"MPR012","FK_MPR012_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR013","FK_MPR013_EMR012","EMR012","EMR012_PATIENT_PROCEDURE_ID","Y","966656"
"MPR013","FK_MPR013_MPR012","MPR012","MPR012_PRESCRIPT_PROCEDURE_ID","Y","64"
"MPR014","FK_MPR014_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR014","FK_MPR014_MPR050","MPR050","MPR050_PRESCRIPT_CCM_ID","Y","64"
"MPR014","FK_MPR014_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR014","FK_MPR014_MPR920","MPR920","MPR920_CARE_ID","Y","64"
"MPR014","FK_MPR014_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR014","FK_MPR014_SYS009_2","SYS009","MPR014_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR015","FK_MPR015_EMR014","EMR014","EMR014_PATIENT_CARE_ID","Y","64"
"MPR015","FK_MPR015_MPR014","MPR014","MPR014_PRESCRIPT_CARE_ID","Y","64"
"MPR016","FK_MPR016_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR016","FK_MPR016_MPR010","MPR010","MPR010_PRESCRIPT_DIET_ID","Y","64"
"MPR016","FK_MPR016_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR016","FK_MPR016_MPR083","MPR083","MPR083_PRESCRIPT_CPT_ID","Y","64"
"MPR016","FK_MPR016_MPR091","MPR091","MPR091_PRESCRIPT_NURSING_ID","Y","64"
"MPR016","FK_MPR016_PHA009","PHA009","PHA009_MEDICATION_ADM_TYPE_ID","Y","256"
"MPR016","FK_MPR016_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR016","FK_MPR016_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR016","FK_MPR016_SYS009_2","SYS009","MPR016_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR017","FK_MPR017_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR017","FK_MPR017_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"MPR017","FK_MPR017_ADM106","ADM106","ADM106_DOSAGE_ID","Y","64"
"MPR017","FK_MPR017_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"MPR017","FK_MPR017_PHA002","PHA002","PHA002_GENERIC_NAME_ID","Y","128"
"MPR018","FK_MPR018_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR018","FK_MPR018_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR018","FK_MPR018_MPR925","MPR925","MPR925_VENTILATION_ID","Y","64"
"MPR018","FK_MPR018_MPR933","MPR933","MPR933_DEVICE_ID","Y","64"
"MPR018","FK_MPR018_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR018","FK_MPR018_SYS009_2","SYS009","MPR018_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR019","FK_MPR019_EMR018","EMR018","EMR018_PATIENT_VENTILATION_ID","Y","64"
"MPR019","FK_MPR019_MPR018","MPR018","MPR018_PRESCRIPT_VENT_ID","Y","64"
"MPR020","FK_MPR020_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR020","FK_MPR020_MPR050","MPR050","MPR050_PRESCRIPT_CCM_ID","Y","64"
"MPR020","FK_MPR020_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR020","FK_MPR020_MPR921","MPR921","MPR921_MONITORING_ID","Y","64"
"MPR020","FK_MPR020_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR020","FK_MPR020_SYS009_2","SYS009","MPR020_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR021","FK_MPR021_EMR020","EMR020","EMR020_PATIENT_MONITORING_ID","Y","64"
"MPR021","FK_MPR021_MPR020","MPR020","MPR020_PRESCRIPT_MONITORING_ID","Y","64"
"MPR022","FK_MPR022_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR022","FK_MPR022_MPR050","MPR050","MPR050_PRESCRIPT_CCM_ID","Y","64"
"MPR022","FK_MPR022_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR022","FK_MPR022_MPR930","MPR930","MPR930_CONTROL_ID","Y","64"
"MPR022","FK_MPR022_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR022","FK_MPR022_SYS009_2","SYS009","MPR022_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR023","FK_MPR023_EMR022","EMR022","EMR022_PATIENT_CONTROL_ID","Y","64"
"MPR023","FK_MPR023_MPR022","MPR022","MPR022_PRESCRIPT_CONTROL_ID","Y","64"
"MPR024","FK_MPR024_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR024","FK_MPR024_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR024","FK_MPR024_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR024","FK_MPR024_SYS009_2","SYS009","MPR024_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR025","FK_MPR025_EMR024","EMR024","EMR024_PATIENT_VITAL_SIGN_ID","Y","64"
"MPR025","FK_MPR025_MPR024","MPR024","MPR024_PRESCRIPT_VITAL_SIGN_ID","Y","64"
"MPR026","FK_MPR026_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR027","FK_MPR027_EMR026","EMR026","EMR026_PATIENT_HEMATOLOGY_ID","Y","64"
"MPR027","FK_MPR027_MPR026","MPR026","MPR026_PRESCRIPT_HEMATOLOGY_ID","Y","64"
"MPR027","FK_MPR027_MPR926","MPR926","MPR926_HEMATOLOGY_ID","Y","64"
"MPR030","FK_MPR030_EMR030","EMR030","EMR030_PATIENT_DIAGNOSIS_ID","Y","64"
"MPR030","FK_MPR030_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR030","FK_MPR030_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR032","FK_MPR032_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR032","FK_MPR032_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR035","FK_MPR035_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"MPR035","FK_MPR035_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"MPR035","FK_MPR035_EMR035","EMR035","EMR035_PATIENT_EXAM_ID","Y","29696"
"MPR035","FK_MPR035_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR035","FK_MPR035_SCH016","SCH016","SCH016_CPT_GROUP_ID","Y","64"
"MPR035","FK_MPR035_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR035","FK_MPR035_SYS009_2","SYS009","SYS009_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR036","FK_MPR036_ADM040","ADM040","ADM040_CPT_KIT_ID","Y","64"
"MPR036","FK_MPR036_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"MPR036","FK_MPR036_MPR012","MPR012","MPR012_PRESCRIPT_PROCEDURE_ID","Y","64"
"MPR036","FK_MPR036_MPR017","MPR017","MPR017_SOLUTION_ITEM_ID","Y","64"
"MPR036","FK_MPR036_PHA010","PHA010","PHA010_MEDIC_ADM_TYPE_KIT_ID","Y","64"
"MPR037","FK_MPR037_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR037","FK_MPR037_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"MPR037","FK_MPR037_MPR012","MPR012","MPR012_PRESCRIPT_PROCEDURE_ID","Y","64"
"MPR038","FK_MPR038_ADM025","ADM025","ADM025_KIT_PRODUCT_ID","Y","768"
"MPR038","FK_MPR038_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"MPR038","FK_MPR038_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"MPR038","FK_MPR038_MPR003","MPR003","MPR003_MEDICATION_SCHEDULE_ID","Y","64"
"MPR039","FK_MPR039_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"MPR040","FK_MPR040_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR040","FK_MPR040_MPR039","MPR039","MPR039_PRESCRIPT_ANTIBIOTIC_ID","Y","64"
"MPR041","FK_MPR041_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR042","FK_MPR042_MPR039","MPR039","MPR039_PRESCRIPT_ANTIBIOTIC_ID","Y","64"
"MPR042","FK_MPR042_MPR041","MPR041","MPR041_PRESCRIPT_TEMPLATE_ID","Y","64"
"MPR042","FK_MPR042_MPR043","MPR043","MPR043_NOTSTANDARD_PRESC_ID","Y","64"
"MPR042","FK_MPR042_SYS010","SYS010","SYS010_USER_ID","Y","512"
"MPR043","FK_MPR043_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"MPR044","FK_MPR044_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR044","FK_MPR044_MPR043","MPR043","MPR043_NOTSTANDARD_PRESC_ID","Y","64"
"MPR045","FK_MPR045_MPR043","MPR043","MPR043_NOTSTANDARD_PRESC_ID","Y","64"
"MPR045","FK_MPR045_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"MPR046","FK_MPR046_MPR041","MPR041","MPR041_PRESCRIPT_TEMPLATE_ID","Y","64"
"MPR048","FK_MPR048_MPR047","MPR047","MPR047_CUSTOM_CCM_ID","Y","64"
"MPR048","FK_MPR048_MPR930","MPR930","MPR930_CONTROL_ID","Y","64"
"MPR049","FK_MPR049_MPR047","MPR047","MPR047_CUSTOM_CCM_ID","Y","64"
"MPR049","FK_MPR049_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR049","FK_MPR049_MPR920","MPR920","MPR920_CARE_ID","Y","64"
"MPR050","FK_MPR050_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"MPR050","FK_MPR050_MPR047","MPR047","MPR047_CUSTOM_CCM_ID","Y","64"
"MPR050","FK_MPR050_MPR931","MPR931","MPR931_MONITORING_LEVEL_ID","Y","64"
"MPR050","FK_MPR050_SYS009_1","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"MPR050","FK_MPR050_SYS009_2","SYS009","MPR050_SUSPEND_PROFESSIONAL_ID","Y","9216"
"MPR051","FK_MPR051_MPR047","MPR047","MPR047_CUSTOM_CCM_ID","Y","64"
"MPR051","FK_MPR051_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR053","FK_MPR053_MPR047","MPR047","MPR047_CUSTOM_CCM_ID","Y","64"
"MPR053","FK_MPR053_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR053","FK_MPR053_MPR921","MPR921","MPR921_MONITORING_ID","Y","64"
"MPR054","FK_MPR054_MPR924","MPR924","MPR924_VITAL_SIGN_ID","Y","64"
"MPR054","FK_MPR054_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR055","FK_MPR055_MPR055","MPR055","MPR055_PARENT_PANEL_ID","Y","64"
"MPR057","FK_MPR057_MP2073","MP2073","MP2073_PANEL_ID","Y","64"
"MPR057","FK_MPR057_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR059","FK_MPR059_MPR017","MPR017","MPR017_SOLUTION_ITEM_ID","Y","64"
"MPR060","FK_MPR060_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"MPR061","FK_MPR061_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"MPR061","FK_MPR061_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"MPR062","FK_MPR062_MP2073","MP2073","MP2073_PANEL_ID","Y","64"
"MPR062","FK_MPR062_MPR058","MPR058","MPR058_DEFAULT_SCHEDULING_ID","Y","64"
"MPR063","FK_MPR063_MPR056","MPR056","MPR056_FREQUENCY_ID","Y","64"
"MPR063","FK_MPR063_MPR058","MPR058","MPR058_DEFAULT_SCHEDULING_ID","Y","64"
"MPR064","FK_MPR064_MPR063","MPR063","MPR063_DEF_SCHED_FREQUENCY_ID","Y","64"
"MPR065","FK_MPR065_MPR058","MPR058","MPR058_DEFAULT_SCHEDULING_ID","Y","64"
"MPR065","FK_MPR065_PHA006","PHA006","PHA006_PHARM_GROUP_ID","Y","64"
"MPR066","FK_MPR066_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR066","FK_MPR066_MPR058","MPR058","MPR058_DEFAULT_SCHEDULING_ID","Y","64"
"MPR067","FK_MPR067_MPR058","MPR058","MPR058_DEFAULT_SCHEDULING_ID","Y","64"
"MPR067","FK_MPR067_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR068","FK_MPR068_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"MPR068","FK_MPR068_MPR010","MPR010","MPR010_PRESCRIPT_DIET_ID","Y","64"
"MPR068","FK_MPR068_MPR014","MPR014","MPR014_PRESCRIPT_CARE_ID","Y","64"
"MPR068","FK_MPR068_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"MPR068","FK_MPR068_MPR018","MPR018","MPR018_PRESCRIPT_VENT_ID","Y","64"
"MPR068","FK_MPR068_MPR020","MPR020","MPR020_PRESCRIPT_MONITORING_ID","Y","64"
"MPR068","FK_MPR068_MPR022","MPR022","MPR022_PRESCRIPT_CONTROL_ID","Y","64"
"MPR068","FK_MPR068_MPR024","MPR024","MPR024_PRESCRIPT_VITAL_SIGN_ID","Y","64"
"MPR068","FK_MPR068_MPR035","MPR035","MPR035_PRESCRIPT_EXAM_ID","Y","64"
"MPR068","FK_MPR068_MPR083","MPR083","MPR083_PRESCRIPT_CPT_ID","Y","64"
"MPR068","FK_MPR068_MPR091","MPR091","MPR091_PRESCRIPT_NURSING_ID","Y","64"
"MPR068","FK_MPR068_MPR102","MPR102","MPR102_PRESC_BLOODCOMP_ID","Y","64"
"MPR069","FK_MPR069_MPR024","MPR024","MPR024_PRESCRIPT_VITAL_SIGN_ID","Y","64"
"MPR069","FK_MPR069_MPR924","MPR924","MPR924_VITAL_SIGN_ID","Y","64"
"MPR070","FK_MPR070_MPR921","MPR921","MPR921_MONITORING_ID","Y","64"
"MPR070","FK_MPR070_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR072","FK_MPR072_MPR930","MPR930","MPR930_CONTROL_ID","Y","64"
"MPR072","FK_MPR072_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR074","FK_MPR074_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"MPR074","FK_MPR074_MPR920","MPR920","MPR920_CARE_ID","Y","64"
"MPR075","FK_MPR075_MPR920","MPR920","MPR920_CARE_ID","Y","64"
"MPR075","FK_MPR075_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"MPR076","FK_MPR076_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"MPR076","FK_MPR076_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
